,data,label
958,what are the complaints about the side effects of the covid19 vaccine and is there anything we need to prepare before being vaccinated s,0
959,worried about the covid19 vaccine side effects the benefits of vaccines are far greater than the side effects that are,1
960,unicef indonesia worried about the covid19 vaccine side effects the benefits of vaccines are much more,1
961,worried about the covid19 vaccine side effects the benefits of vaccines far outweigh the side effects that are,1
962,forced stop covid19 vaccine because there is an indicator damages every individual s natural immunity in efe,-1
963,i joined the vaccine because i had to because i m a worker if i don t do the vaccine i won t get,0
964,bpom has issued an emergency use permit for the covid19 vaccine from china zifivax what are the side effects of vaccines,0
965,check out more at 2020 ri,1
966,complaint kipi vax effect in,-1
967,no need to worry all types of covid 19 vaccines in indonesia are safe and the risk of side effects is small journal sore,1
968,know the side effects of the zifivax vaccine news beritaterkini news newsupdate viral viraltiktok viraltwitter,0
969,when do you think there will be a 3rd vaksinbooster for the public that is paid possibly if the number of covid19 patients goes up vaccine,0
970,if they sit locked in a cave don t associate with any kind of life it s hoped that they won t,1
971,covid 19 spikevax vaccine becomes a spotlight beware of these serious side effects covid covid19,-1
972,if long term side effects until reaching 2 th up to 10 years because the covid19 vaccine has entered into,-1
973,don t be fooled by the slogan halal and safe the covid19 vaccine still hasn t passed clinical trials everything can be,1
974,influenza vaccine is one of the vaccines that is specifically recommended during a pandemic various studies,0
975,since being hit by a pandemic all indonesian people and even the world have felt the effects of the covid 19 pandemic namum indonesia b,0
976,sp,0
977,false australian hospitals are full because patients experience vaccine side effects,-1
978,latest news false australian hospitals are full because patients have vaccine side effects more,1
979,hoaxbuster false australian hospitals are full because patients have vaccine side effects more,1
980,5 if there are side effects help according to the information at after the vaccine there is a possibility,0
981,2l2 vaccine is holy preventing death due to covid19 but unable to prevent death from,-1
982,is it really born with disabilities due to the mother vaccined covid19 when containing based on the monitoring of west java saber ho,1
983,side effects of mild astrazeneca intranasal covid 19 vaccine republika online covid covid19,1
984,due to the side effects of the covid 19 vaccine this mother gave birth to a baby with only one eye and a tail right,1
985,side effects are normal generally mild and go away on their own that means the vaccine works well in,1
986,let s protect our parents by immediately joining the covid 19 vaccine vaccination covid19,0
987,aefi case example direct link to us government vaccine effect data showing 2433 babies died,1
988,aefi case example direct link to us government vaccine effect data showing 2433 babies develop,1
989,sridiana 3va an aefi case example direct link to us government vaccine effect data showing 2433 babies develop,1
990,example of aefi case direct link to us government vaccine effect data showing 2433 babies died,1
991,the aefi case direct link to us government vaccine effect data showing,1
992,already proven vaccine can effect change in characteristics my child is forced to take vaccines kar,-1
993,cdc s latest report regarding the side effects of the covid 19 vaccine latest news covid,1
994,cdc s latest report regarding the side effects of the covid 19 vaccine,1
995,latest news cdc s latest report on the side effects of the covid 19 vaccine more,1
996,don t be influenced by untrue issues of vaccine side effects you should still obey the prokes and protect your,0
997,hoaxbuster beware of hoaxes stroke attacks children as a side effect of the covid 19 vaccine more,1
998,many people think that the vaccine is for pcr they forget that even though they have been vaccinated there is still a chance,1
999,moderna vaccine in england causes side effects there is pain when pressed covid19 coronavirus corona moderna,0
1000,good news children 6 11 years old get the covid 19 vaccine immediately these are the side effects,1
1001,4 help them get to the vaccine site and return home 5 help if they experience side effects read,0
1002,dr news on social media many germans are afraid of their children being vaccinated against covid19 but judging by the enthusiasm of the war,-1
1003,koko28 doc actually how bad is the effect of this covid19 variant so it needs a booster every time it pops up,-1
1004,net citizens please read just read from google which is easy to reach with your smart phone about side effects,1
1005,indonesia is one of the best countries in the world in terms of covid 19 vaccination vaccine stock is very sufficient come on,1
1006,two factors why respondents still have not access to covid19 vaccinations are fear of injections and side effects,0
1007,european drug regulator news has approved novavax s first protein based vaccine against,1
1008,like adults children aged 6 11 years have the potential to experience the side effects of the covid19 vaccine one of them,-1
1009,seeing the contra of the covid 19 vaccine who associate death with the effect of the vaccine it makes me think what s the difference with,0
1010,vaccination is the most appropriate solution to reduce and break the chain of transmission of covid 19 if,1
1011,options cdc s latest report regarding the side effects of the covid 19 vaccine latest news,1
1012,director of marketing and partnerships of pt jbio dr dr chairuddin yunus mkes said in terms of the safety of this vaccine ef,0
1013,vaccine effect amp pandemic,0
1014,the effect of the covid 19 vaccine for children is the same as for adults pain at the injection site fever why are you afraid kayaking,-1
1015,koko28 why doesn t indonesia have valid kipi data info for policy benchmarks but uses c,0
1016,han banyoe sarah,0
1017,logica jammer tell the school through the class group,0
1018,hanie vaccines are not drugs but are effective in minimizing the effects of exposure to covid19,1
1019,check the facts of the compilation of video athletes falling fainting effects of covid 19 vaccine these are the facts medcom id covid covid19,0
1020,scientists find blood clots after astrazeneca vaccine here are the facts koranjakarta mondial astrazeneca,0
1021,uk study covid 19 mrna vaccine gives biggest booster effect,0
1022,mrna based covid 19 vaccine called to give biggest booster effect a uk study says,0
1023,the third dose will be effective for many of the vaccines we have tested and in many different combinations covid19,1
1024,world cdc s latest report regarding the side effects of the covid 19 vaccine latest news,1
1025,15 according to him this is because many people are afraid of the side effects of vaccines outside,-1
1026,according to him this is because many people are afraid of the side effects of vaccines outside sin,-1
1027,yahea maybe the basic anti vaxxers question is like 1 how come the covid 19 vaccine was made so fast 2,1
1028,stopwajibvaksinanak if the government does not have firmness it will be responsible if there is a death due to the effects of the vaccine,1
1029,koko28 sosmed the readership market is very large while the impact of this covid is with the addition of cases lt dr 8000,1
1030,side effects of covid 19 vaccination on children proven low via covid19 side effects vaccine,0
1031,this place serves covid 19 booster vaccines checks side effects of pfizer astrazeneca etc cash covid covid19,0
1032,want a booster vaccine get to know the effects of sinovac pfizer astrazeneca moderna to zifivax vaccine,0
1033,study many side effects of the covid 19 vaccine caused by the nocebo effect covid19 coronavirus,1
1034,one indonesia must know these are the side effects of 5 covid 19 vaccine booster brands gridhype covid covid19,0
1035,side effects of the covid 19 vaccine generate suggestions or nocebo suaramuda indonesia educative critical dynamic,0
1036,of course and this is also a normal side effect stopforcevaksin anak,1
1037,comorbid phenomena congenital diseases hypertension in the elderly against covid 19,0
1038,nocebo side effects of thought triggered covid 19 vaccines or suggestions,0
1039,phase 2 of the covid 19 vaccination begins who are the targets via,0
1040,8 benefits of banana for health and side effects tm gurahna gurahna,0
1041,where is the source of the spread and transmission of the virus to school children and at the school concerned could the effect of d,0
1042,vaccinbooster side effects beritajogja beritaterkini beritaviral berita beritajatim beritajakarta news,0
1043,al hasan w0nd3rbaper,0
1044,polri so i didn t know until today,0
1045,as i always emphasize in my tl let s talk covid19 vaccine after 10 years we ll see ef,0
1046,sure you have the vaccine you will be free from covid19 i m the only one who in fact is a health student,1
1047,here are five covid 19 booster vaccines and their side effects on the body booster,0
1048,what are the side effects of the covid 19 booster vaccine read the explanation nasional side effects,0
1049,each drug or vaccine must write a description of the content side effects dosage warnings cautions age co,0
1050,idi covid19 task force booster vaccine safe from side effects prokes protect families,1
1051,singapore records 10 cases of serious side effects of the covid 19 vaccine for children age 5 11 covid,-1
1052,loren vaccines are a business the covid19 pandemic is a form of terror each one must run vaccines are for profit p,0
1053,recognize the side effects after the covid 19 vaccine and how to overcome it booster vaccinebooster,0
1054,recognize the side effects after the covid 19 vaccine and how to overcome it covid19 covid covid 19,0
1055,the side effects or post immunization adverse events aefi caused vary from person to person,0
1056,idi covid 19 task force guarantees safe booster vaccines from side effects covid covid19,1
1057,know 9 side effects of the covid 19 vaccine don t always appear immediately covid covid19,0
1058,more than 30 countries use novavax s covid 19 vaccine what are the side effects,1
1059,more than 30 countries use novavax s covid 19 vaccine what are the side effects republika online covid covid19,1
1060,have data on the number of kipi complaints what is the classification of kipi from mild moderate to severe,1
1061,has anyone taken the booster vaccine titipers mimin amp friends in destiny japan they have received booster vaccines hehehe,0
1062,here are 7 side effects of the covid 19 booster vaccine what are they covid19 for more details click on the following link,1
1063,the spread of covid 19 is now starting to increase again with a new variant namely omicron for that the government issued a kmbl,1
1064,vaccine covid19 pandemic,0
1065,willy even if researchers use blood from napi pela,0
1066,let s support the government in its efforts to fight the spread of covid 19 by implementing health protocols in,0
1067,the benefit of the covid 19 vaccination is to reduce the number of spread and death due to the corona virus and also if you,-1
1068,mass vaccination of covid 19 like a great reunion of press people pwi takes care of comfort via ung,1
1069,india has set a target to vaccinate 300 million citizens within 7 months the lancet calls it a v kampanye campaign,0
1070,covid 19 mutation and vaccination competition,0
1071,president director of pt bank central asia tbk bca jahja setiaatmadja shares tips for people who want to p,0
1072,bogor city government holds phase 2 covid 19 vaccination starting march 1 vaccination vaccin kotabogor,0
1073,the bogor city government carried out the second stage of the covid 19 vaccination starting monday march 1 2021 mass vaccination was carried out in 8 t,0
1074,hope for covid in indonesia 3m is getting more disciplined vaccination 70 suddenly finished like war of the world,1
1075,minister of health independent covid 19 vaccination not for business purposes,0
1076,make indonesia free of covid 19 with vaccination vaksinuntukpeopleindonesia vaksinuntukkebaikan,1
1077,let s help fight covid 19 by vaccinating vaksinuntukpeopleindonesia vaksinuntukkebaikan,0
1078,come on let s support the acceleration of national vaccination towards a covid 19 free indonesia,1
1079,advice before attending the covid 19 vaccination program source state health department of johor komunikasikita,0
1080,becoming an example for citizens babinsa yapen timur implements covid 19 vaccination via,1
1081,vaccination registration process through mysejahtera in 5 easy steps browse and click b,1
1082,indonesia is one of the countries that since the beginning of the year has held a covid 19 vaccination dorongpemulihannkri,0
1083,of course this will be the most important moment for efforts to break the covid chain simultaneous vaccination obviously,1
1084,of course this will be the most important moment for efforts to break the covid chain simultaneous vaccination is definitely,1
1085,the injection of the covid 19 vaccine phase ii begins with vaccination week,0
1086,observer the community must use the covid vaccination program,0
1087,finally there is good news regarding the covid 19 vaccination so how should the church behave listen here in,1
1088,bogor city performs phase two corona vaccination terbaru aktual berita live,1
1089,indications of vaccination appear effective in reducing the number of covid 19 patients,1
1090,governor of bali invites community to support covid 19 vaccination program,0
1091,asli chaidir hopes that the community will succeed in the covid 19 vaccination program,0
1092,covid 19 vaccination stamps marking alertness to fight pandemic,0
1093,the following is an update on the covid 19 vaccination data in east java until february 28 2021 continue to comply with the case protocol,0
1094,this is how the elderly register for the corona vaccination terbaru berita live nusantara,1
1095,this is how the elderly register for the covid 19 vaccination you can register via the link ba,0
1096,head of the bogor city health office sri nowo retno the injection of the covid 19 vaccine produced by bio farma will be carried out,0
1097,the head of the south sumatra education office riza fahlevi said that until now his party has not approved the activities of the,0
1098,teacher covid 19 vaccination what about students,0
1099,cutting select covid 19 vaccination for prisoners of corruption and kroco via,-1
1100,140 pkl malioboro yogyakarta doubtful about covid 19 vaccination here s what the task force says,-1
1101,daily number of covid 19 vaccination recipients on february 28 2021,0
1102,with mass vaccination hopefully indonesia can get through this covid pandemic and rise again successful vaccination,1
1103,the benefit of the covid 19 vaccination is to reduce the number of spread and deaths from the corona virus and also if you are,0
1104,the benefit of the covid 19 vaccination is to reduce the number of spread and death from the corona virus and also if s,0
1105,to provide the best service to customers during the pandemic pln supports the government s covid 19 vaccination program,1
1106,come on don t be afraid and hesitate to vaccinate covid 19 because the covid 19 vaccine is safe and halal guys you don t know,-1
1107,i invite all components of the nation to support the government s steps to overcome the pandemic including by,0
1108,riau islands health office vaccination is not necessarily able to stop the spread of covid 19,-1
1109,kauditan police personnel in the covid 19 vaccination,0
1110,fast vaccination bio farma adds covid 19 vaccine production facility,1
1111,16 million doses of raw material for the covid 19 vaccine from the sinovac company arrived in indonesia this afternoon that way indonesia,-1
1112,a total of 8 095 717 people have been vaccinated against covid 19 antara news west java,0
1113,yes sir i also think that the program will be continued later,0
1114,the vaccination target of 5 million teachers is considered safe to restart the face to face school process next july but pro,1
1115,the addition of this covid 19 vaccine production facility is to help meet the needs and accelerate the vaccine program,0
1116,definitely sahabatpengayoman semarang what do friends at upt say about this covid 19 vaccination program,0
1117,kipi falls due to astrazeneca north sulawesi task force suspend covid vaccination,-1
1118,definitely sahabatpengayoman semarang don t upload your covid 19 vaccination certificate on social media,1
1119,protect your family and yourself by carrying out the covid 19 vaccination,0
1120,continue to support covid 19 vaccination towards a healthy indonesia divhumaspolri humaspoldantb humaspolreslobar,1
1121,vaccinations in tasikmalaya regency are carried out at night and in the morning during ramadan covid 19 vaccination will still be carried out,0
1122,covid 19 vaccination prioritize patients with kidney failure via online,-1
1123,wta urges tennis players to immediate vaccination against covid 19,0
1124,us college campuses become centers for covid 19 vaccination via,0
1125,covid 19 vaccination for the elderly bekasi discourses on ball pickup,0
1126,currently west sumbawa regency ksb is in the yellow zone so forkopimda and all stakeholders are trying to,0
1127,covid 19 vaccination program budget reaches rp130 03 trillion,0
1128,reviewing vaccinations in palembang minister of home affairs tito invites people to not hesitate to get vaccinated covid 19,0
1129,development of case data and corona vaccinations in jakarta as of march 31 2021 terbaru berita live terkini,1
1130,don t be afraid and hesitate to vaccinate covid 19 let s break the chain of covid 19 spreading together,-1
1131,let s vaccinate covid 19 don t be afraid and don t hesitate polri,-1
1132,may the covid 19 vaccination update go smoothly amen tbk,1
1133,kolaka regent undertakes second stage of covid 19 vaccination,0
1134,covid 19 vaccine vaccination in australia is slow why,-1
1135,corona vaccination is a form of protection for the elderly from the risk of illness and death terbaru berita bisnis,0
1136,the indonesian government is still running the covid 19 vaccination program throughout indonesia,0
1137,we will vaccinate 1 000 workers as a form of celebrating labor day even though it s in p,0
1138,the shadow of discrimination behind the covid 19 vaccination passport,-1
1139,iik perhutani lembang together with sespimpolri succeed in covid 19 vaccination,0
1140,let s together make the covid 19 vaccination program a success and stay disciplined with health protocols wearing masks be,1
1141,ababil the existing one is added spray periodic covid test vaccination buy zoom license ac lights li,0
1142,provinces in sumatra experienced an increase in positive cases of covid 19 we recommend that you immediately follow the vaccination program and taa,1
1143,already know the vaccination is low why is the test low handling covid while not taking care of prevention of,0
1144,cases like this require the alertness of the central and regional governments to help immediately at least the cost of treatment is handled,-1
1145,199 gota supermarket employees take the first dose covid 19 vaccination,1
1146,sinopharm covid 19 vaccine gets green light in indonesia for use in private vaccination scheme,1
1147,update the process of injecting the covid 19 vaccine in the country,0
1148,progress of covid 19 vaccination in indonesia may 01 2021 vaccination stage 1 30 79 vaccination,0
1149,28 413 companies register for covid 19 vaccination optimisbangkitkannegeri,0
1150,vaccination helps us prevent the spread of covid 19 optimisbangkitkannegeri,0
1151,covid 19 vaccination in indonesia touches 27 million injections,0
1152,has received vaccination jakarta economic and financial assistant confirmed covid 19,1
1153,two pre elderly companions get a chance to get a vaccine,0
1154,president s government brought in 8 million doses of the 14th phase of sinovac vaccine raw materials which arrived in banda,-1
1155,26 85 million doses of covid 19 vaccine already used for national vaccination,0
1156,the general chairperson of the chamber of commerce and industry said that there were 28 413 companies registering the covid 19 vaccination together,1
1157,to date the realization of the government program covid 19 vaccination has reached a total of 26 9 million doses,0
1158,the government continues to work hard to present the covid 19 vaccine in order to meet the vaccination needs in indonesia,-1
1159,to date 28 413 companies have registered to take part in the covid 1 vaccination,0
1160,the government continues to present the covid 19 vaccine in order to meet the vaccination needs in indonesia the effort is,0
1161,the total stock of covid 19 vaccines in indonesia currently reaches around 20 million,0
1162,england s largest vaccination center opens england opens covid 19 vaccine center,-1
1163,bhabinkamtibmas sebangau police with ppkm mkro visit covid 19 vaccination at palangka raya city hospital,0
1164,covid 19 vaccination for world citizens in remote areas,-1
1165,cook those who have been vaccinated twice then still get covid and there are people who die al,0
1166,we have touched the number 90 thousand active cases of covid now it s back into 100 thousand please take care of 3m,-1
1167,repost don t be afraid to get vaccinated let s let the elderly get vaccinated against covid 19 supportgermas,-1
1168,gibran claims covid control in solo is better than other cities in central java according to gibran after hari raya i,1
1169,progress of covid 19 vaccination in indonesia june 01 2021 vaccination stage 1 41 04 vaccines,0
1170,sir when will we cellular tower workers get the chance to get the covid vaccine sir we are every day from the city,0
1171,covid 19 vaccination can be given to pregnant women breastfeeding mothers with escort by doctors both before and after,1
1172,500 north sumatran ampi cadres participate in vaccination david this is a form of support to the government to prevent the spread of covid 19,0
1173,hope it helps,0
1174,a large number of vaccination coverage has also begun to be developed for pregnant women as an effort to protect the maternal population,1
1175,active vaccinations not only bsb mall balikpapan spokesperson for the covid task force beber locations tribun kaltim,-1
1176,sertu sugeng together with gemantar village officials carried out monitoring of covid vaccination activities in gemantar village friday,0
1177,moh kebut covid 19 vaccination expand service posts and remove requirements of domicile id cards,0
1178,negeri the information we get is that the vaccination quota is 50 passengers per day information about the card,0
1179,central java police established precision vaccination outlets spread throughout central java in order to welcome bhaya day,1
1180,gowa covid 19 mass vaccination let s register succeed 1 million vaccines per day info gowa,0
1181,year publisherstory utm source kummobile amp utm medium twitter amp utm campaign share amp shareid,0
1182,tni is helping the government by deploying as many health workers as possible so that herd immunity is immediately formed to break,1
1183,covid 19 vaccination at polda metro jaya polres and other locations in jakarta,-1
1184,panewu sanden drs bangun rahina mm is monitoring the covid 19 vaccination activity at the srigading sanden village wed,0
1185,the government continues to accelerate the implementation of the national covid 19 vaccination to pursue the set targets namely,0
1186,the regent instructs the tapteng health office to increase synergy in the implementation of mass vaccination for covid 19,0
1187,let s always be disciplined in health protocols and carry out vaccinations to prevent covid 19 from spreading in the country,0
1188,cases of vaccination cluster covid here we go soon,0
1189,president jokowi emphasized that the emergency ppkm only applies to all areas on the islands of java and bali in 6 provinces,0
1190,the first wave of covid last year at the office was only contact with computers and paper now in the second wave which is a,1
1191,want to end the covid 19 pandemic just stay at home wear a mask when you leave the house wash your hands diligently to,0
1192,welcome to august friends let s fight together to face the covid 19 pandemic keep the protocol k,1
1193,dki jakarta governor anies baswedan confirmed that the covid 19 vaccination service in the capital city will continue to,1
1194,and this is the data on vaccination developments in indonesia as of 25 and 2021 source,0
1195,bnpt assists in accelerating covid 19 vaccination in poso regency central sulawesi fight against the pandemic,0
1196,please listen to my voice covid has been more than 1 year in my village the vaccination was only 1 time it was also july 2021 den,1
1197,allegedly forced to vaccinate covid 19 residents with congenital diseases in boalemo get strokes the puskesmas still requires,-1
1198,of the total 7 5 million first dose of covid 19 vaccine in the capital city approximately 40 percent are residents with a valid id card,-1
1199,fecho sir dpd dpc and dpp hold a free covid 19 vaccination why don t you,1
1200,service maintain community safety let s together contribute to prevent,0
1201,service maintain community safety let s contribute together to prevent,0
1202,golf community together with shgc successfully holds mass vaccination for covid 19 sindonews notberitabiasa,1
1203,lantamal ambon holds covid 19 vaccination on a warship,0
1204,the national police will take firm action against those who spread hoaxes regarding the covid 19 vaccination fight against the pandemic,-1
1205,khoz solihin gp and dozens of west java elders have been vaccinated,0
1206,4 facts about the covid 19 vaccination target 60 million vaccines arrive again this month vvaccination,0
1207,the key to stopping the pandemic is our collective adherence to the 5m amp covid 19 vaccination as soon as possible,0
1208,soe minister appreciates movement between people holds vaksinasi center covid erickthohir,-1
1209,proof of the covid 19 vaccination will be one of the requirements for easing various public activities in dki jakarta,0
1210,klang valley almost 100 first dose vaccination petaling jaya soft,1
1211,let s take a role in the war against covid 19 prepare your masks strengthen your immunity together we will eradicate the pandemic,0
1212,a total of 1 100 students in bekasi received the covid 19 vaccination the vaccination was held at the bhayangkara university hall j,0
1213,police will take firm action against those who spread hoaxes related to covid 19 vaccination,-1
1214,mahfud md religious leaders need support to accelerate covid 19 vaccination,0
1215,kerajaangagal is happy to close parliament even though everyone has been vaccinated his salary is still the way it is,1
1216,what is this if not coercion there are still many examples of forcing vaccines to comorbid people k,1
1217,free covid 19 vaccination locations at the south tangerang police and police check the terms jakarta,1
1218,this is a complaint after covid 19 vaccination,-1
1219,asor check with the local health center starting last week there has been a covid 19 vaccination for pregnant women,1
1220,ade yasin who is also the head of the bogor regency covid 19 task force said 32 305 teachers in the area are required to be vaccinated,0
1221,south sumatra jmsi sinar mas community and rimbawa family hold covid 19 vaccinations followed by 1 000 people in palembang via,0
1222,south sumatra jmsi sinar mas association and rimbawa family hold covid 19 vaccinations followed by 1 000 people in palembang via,0
1223,covid 19 is not over yet take lessons from other countries they ignore health protocols the key is vaccine,-1
1224,the depok city government is holding a simultaneous vaccination campaign in 11 sub districts starting today wednesday september 1 2021,0
1225,the minister of health hopes that the vaccination program for the foothills community can be expanded to other areas to reduce the transmission rate,-1
1226,air besar district implements moderna covid 19 vaccination karolin regent vaccination must be right on target,1
1227,cirebon the cirebon city government has implemented a massive covid 19 vaccination program people who haven t received,0
1228,indonesia ranks 4th in world covid 19 vaccination,0
1229,vaccination using astrazeneca and pfizer vaccines,0
1230,hello friends let s check it out a video documentation of the implementation of the covid 19 dose 2 vaccination at sma negeri 5 semarang,0
1231,vaccine cansino and sinovac will be used to increase vaccination in six countries that have not yet reached,0
1232,to the people of the district kec tejakula in the context of the covid 19 vaccination acceleration program we are the ranks of the bulele police,0
1233,while traveling you can participate in the vaccine one of which is here jabar,0
1234,if after receiving the covid 19 vaccination you become pregnant then the second vaccination is continued after 13 weeks of gestation,1
1235,hello the spirit of all the community supports the government s efforts to end the indonesian covid pandemic vaccines for,0
1236,let s come and succeed in covid 19 vaccination to create herd immunity monday september 06 2021 be,0
1237,the government of kediri city is intensifying covid 19 vaccination for residents aged 18 years and over after the delivery of vaccines from,-1
1238,polda jabar the cirebon police chief carried out a review of the independent vaccination at the same time in both depok and duanan villages,0
1239,public enthusiasm to participate in covid 19 vaccination is still high vaccines heal the nation,1
1240,registration link for astrazeneca covid 19 vaccination doses 1 and 2 in malang october 4 2021 18 years and over,0
1241,kulon progo district attorney holds covid 19 vaccination infopublik,0
1242,the good news is that the death rate in dki is very low and all those who have died from covid 19 have not been vaccinated meaning,1
1243,handling the covid 19 pandemic in kab samosir by implementing vaccinations and actively blocking ops safe nusa ii tofu,1
1244,success vaccine to stop covid 19 rate let s all help the government in succeeding,1
1245,covid survivors can vaccinate faster masker beritaterkini berita news newsupdate newsupdates covid19,0
1246,beware of fake masks masker beritaterkini berita news newsupdate newsupdates covid19 covid 19 covid 19,-1
1247,let the fact of the number of deaths be shown in this video to answer the question of the crew of even if you want the latest facts,1
1248,dirbinmas polda diy kombes pol drs anjar gunadi mm held an internal meeting led by the deputy,0
1249,visiting the assisted residents of bhabinkamtibmas peniraman village urges the residents to continue to obey the health pro,0
1250,polri success vaccine to stop covid 19 rate let s all help the government in succeeding,1
1251,enthusiasm of the baduy tribe to participate in the covid 19 vaccination,0
1252,let s join vaccination for herd immunity prevent covid 19 vaksinpresisitnipolri vaks ncovid19 ayovaks ncovid19,0
1253,those with reactive igg usually have a history of vaccination but for those with fibrosis many also say they don t have covid 19,1
1254,when can covid survivors get vaccination here are the rules,0
1255,people once positive for covid 19 can be vaccinated covid19 vaccination,1
1256,vaccination and prokes discipline can prevent transmission of covid 19 variants and prevent a potential spike in positive cases,1
1257,save the young generation bin holds covid 19 vaccination for middle high school students,1
1258,5 benefits of covid 19 vaccination that you must know vaccines heal the nation,0
1259,save the young generation bin holds covid 19 vaccination for middle high school students community supports acceleration of vaccines,1
1260,all fellowship public service employees are required to take the covid 19 vaccine and complete the vaccination before,1
1261,let s make the covid 19 vaccination a success polriadaptasikecepatanbaru 2001 polriuntukindonesia,1
1262,vaccines are proven to be able to protect themselves from mutations of the covid 19 virus vaccination and prokes discipline can prevent f,1
1263,anticipating the potential spike in cases and the third wave of covid 19 this is the task force s appeal vaccination and prosecution discipline,0
1264,the risk of mu variant and the importance of prokes to prevent third waves vaccination and prokes discipline can prevent p,0
1265,president jokowi appreciates public enthusiasm to participate in the covid 19 vaccination program,0
1266,public enthusiasm for the covid 19 vaccination is still high vaccines heal the nation,1
1267,president jokowi appreciates public enthusiasm to participate in the covid 19 vaccination program great community enthusiasm for,1
1268,public enthusiasm to participate in covid 19 vaccination is still high great community enthusiasm to join the v,1
1269,don t be careless with the covid 19 vaccination obey the health protocol polriadaptasikecepatanbaru 2001,-1
1270,head of bin covid 19 vaccination minimizes death risk vaccines heal the nation,0
1271,krw vaccinations the nation s effort to protect themselves from covid 19 vaccines heal the nation,0
1272,head of bin covid 19 vaccination minimizes death risk vaccinations are not just merely saving yourself,-1
1273,vaccinations the nation s effort to protect themselves from covid 19 vaccination is not just about saving yourself but,0
1274,the government provides covid 19 vaccination services for officials athletes and spectators at the peparnas xvi 20,0
1275,singapore is still ravaged by covid 19 now the sinovac vaccine will become a national vaccination program in singapore it can,0
1276,list of dki jakarta covid 19 vaccination locations today 1 november 2021,0
1277,if you look at the graphs of other countries that already exist after the mass vaccination it went down for a while and then skyrocketed,-1
1278,the addition of covid 19 cases on last sunday was recorded at more than 500 meanwhile there were 1 recorded death cases,1
1279,indonesia beware of spike in covid 19 cases in europe vaccination spokesperson maintain testing rate,0
1280,president jokowi affirms the covid 19 vaccination process must be equitable and equal pulihnkriwithvaksin,0
1281,the leaders of the g20 countries discussed joint efforts to get out of the crisis due to the covid 19 pandemic both crises,-1
1282,covid 19 vaccination in kedokanbunder reaches 40 percent,0
1283,leaders at g20 summit agree to reach who global vaccination targets leaders of g20 countries discuss u,0
1284,study vaccination provides maximum protection for covid 19 survivors cnn indonesia,0
1285,singapore is still ravaged by covid 19 now the sinovac vaccine will become a national vaccination program in singapore available for,1
1286,5 malls in tangerang provide mass vaccination for covid 19 sindonews notberitabiasa,0
1287,there are parties who are selling fake covid vaccination certificates by manipulating mysejahtera this is modern day kitul,-1
1288,according to vaccination epidemiologists amp masks are more effective at preventing transmission of covid 19 than pcr amp rapid test antigen ban,1
1289,interested in covid 19 vaccination,1
1290,saturday 10 30 2021 at 08 00 wib until finished sertu noer amin babinsa ds jatitengah and sertu agus h kopda agung ko,0
1291,let s register for the covid 19 vaccination polriadaptasikecepatanbaru 2001 policeforindonesia polrijagacovid19,0
1292,washing hands before and after covid 19 vaccination polriadaptasikecepatanbaru 2001 polriuntukindonesia,0
1293,saturday 30 10 2021 at 07 30 wib until finished sertu heryawan babinsa of gebang village and 2 members of koramil 13,0
1294,save your family from the transmission of covid 19 by following the vaccination,0
1295,president jokowi is very serious about overcoming the covid pandemic so he always coordinates with the regional government to implement,-1
1296,we must continue to obey health protocols prokes even though we have been vaccinated and the number of covid 19 cases has dropped te,0
1297,provide disciplinary appeals for the application of health protocols and invite the public to carry out covid 19 vaccinations,0
1298,update on covid 19 cases distribution of microzonation at the rt level and vaccination achievements in semarang city data cut off sunday,0
1299,provide disciplinary appeals for the application of health protocols and invite the public to carry out covid,0
1300,giving advice on the discipline of implementing health protocols and inviting the public to carry out covid 19 vaccinations,0
1301,pam community covid 19 vaccination activities at the singkawang golkar party dpd office polriadaptasikecepatanbaru,0
1302,president joko widodo appealed to local governments to remain vigilant and careful of the spike in covid 19 cases and to continue,-1
1303,vaccine access has not been evenly distributed throughout the world causing uneven economic recovery covid 19 vaccination achievements in,0
1304,leaders of g20 countries discussed joint efforts to get out of the crisis due to the covid 19 pandemic both crises,-1
1305,jfk airport is very crowded not like soetta there are no covid test requirements to fly in america no test requirements,1
1306,sampurasun sobatnet is special covid 19 vaccination schedule in purwakarta district 1 6 november 2021 come on in the vak,1
1307,monday 1 11 2021 covid 19 vaccination service at the lebdosari health center,-1
1308,vaccination and health care discipline are the keys to preventing the transmission of covid 19 jokowi maruf s performance appreciation,0
1309,this week s covid 19 vaccination schedule monday 01 11 2021 puskesmas building wednesday 02 11 2021 kalisari village thursday 03 11 20,0
1310,complete dose of covid 19 vaccination covers 73 2 million population,1
1311,dpd ldii taliabu island encourages its residents to succeed in accelerating covid 19 vaccination,0
1312,personnel of battalion 144 jy task force together with health center medical personnel hold covid 19 vaccination for border residents,-1
1313,decreasing covid 19 number p3wni appreciates government for accelerating vaccination with notes,0
1314,buol police chief checks mtq preparation in lakea district and review covid 19 vaccination,0
1315,the success of ppkm vaccination and prokes discipline can prevent transmission of the covid 19 variant,1
1316,prepare 50 thousand doses tangerang regency government opens covid 19 vaccination service for the community,0
1317,prepare 50 thousand doses tangerang regency government opens covid 19 vaccination service for the public,0
1318,maizz don t be surprised if some mask manufacturers are actually collaborating to instill virus in,1
