,data,label
576,yg mau booster simak efek samping biar ngga kaget vaksin coronovac atau vaksin covid 19 bio farma menimbulkan r,1
577,emang bener ya covid lebih menakutkan ketimbang vaksinnya apapun penyakit yang dialami tubuh manusia arahnya ke c,1
578,min gimana ga pada sakit pagi sampai siang panas terik sore malam hujan deras so yg sudah vaksin,-1
579,koko28 efek kipi vaksin kasihan ibu hamil dipaksa vaksin covid,-1
580,bukan researcher bukan dokter tapi gayanya yakin banget ttg efek vaksin data sudah lebih dari cuk,1
581,vaksin membantu melindungi masyarakat dari efek covid 19 sementara itu booster menawarkan perlindungan tingkat ti,1
582,apabila mengalami efek samping atau kipi kejadian ikutan pasca imunisasi usai disuntik vaksin booster covid 19 a,0
583,patria kunku anomali chromatic lagi2 lansia lagi2,0
584,tapi bener gak sih teory pak dokter wabah efek vaksin itu meringankan orang2 terkena covid,1
585,disebut lebih rendah kenali efek samping usai vaksin covid 19 yang wajar terjadi pada anak,1
586,dapat disimpulkan bahwa insiden pingsannya dalila jakupovic tidak berkaitan dengan efek vaksin covid 19 cek lagi,0
587,g yg disebut mninggal dunia krn covid sj fakta,0
588,katanya kalo ada efek setelah vaksin tanggung jawab pemerintah berarti kalo ada korban covid tanggung jawab merek,0
589,koko28 anak2 lansia diburu utk vaksin katanya utk melindungi diri dari covid 19 tapi setelah masyarakat hampi,-1
590,yang saya heran kenapa dokter jarang mempertimbangkan natural immunity begitu juga herd immunity juga jar,1
591,s2 covid hari jumat vaksin booster trus timbul efek demam hampir 3 hari ga pulih2 yang bikin curiga semua orang,0
592,covid infeksi saluran pernafasan itu efek vaksin kali,0
593,kembali lagi guna vaksin covid ini baru sebatas mencegah fatalitas gejala adapun kenapa ada yang su,-1
594,itu efek vaksin dah banyak tuh diluar negeri laporan efek alergi dr vaksin covid,0
595,kyknya efek smpg covid tuh rabun ayam deh kmrn ak hbs vaksin lgsg rabun ayam skrgpun makin ganggu,0
596,penduduk jerman 80jt 2 5 3jt kasus efek samping vaksin indo 270jt 360an saja efek samping vaksin ajaib,0
597,bener wkwkw banyak bgt side plot kayak efek virus yg ada di bbrp negara yg ditampilin kayak bocil yg ng,1
598,sp baskoro ajw cyber,0
599,wamenkes ri tidak menutup kemungkinan vaksin booster dosis keempat akan diberikan menurutnya efek proteksi vaksin,0
600,3 efek samping vaksin covid 19 pfizer dari yang serius hingga umum terjadi,-1
601,hampir semua efek buruk vaksin lebih buruh efek kena covid jadi jangan bilang itu efek vaksin,-1
602,satgas covid idi jamin vaksin booster aman dari efek samping prokes stop penyebaran,1
603,salah satu efek samping vaksin covid 19 bikin orang jadi bego,-1
604,aku sih ndengerin keluhan2 orang yg merasakan efek vaksin covid dr ln dan,0
605,melihat sebegitu banyak efek vaksin masih belum juga sadar astaghfirullah itu vaksin covid dah dienjuska,1
606,ok vaksin 3 done jangan tanya efek ke badan gw gimana kaya orang kena covid demi apapun katanya si no,1
607,kena covid lagi tp hari ke 5 udah negatif keren efek vaksin deh ini kyknya,1
608,astaghfirullah ga covid ini efek abis vaksin wehhhh,0
609,lah kamu udah sampe vaksin 3 katanya si covid ini emang tergantung kondisi badan kita pas kena den tap,1
610,beberapa penyebab drop out vaksinasi covid 19 di indonesia 1 merasa sehat dan cukup dengan vaksin dosis pertama 2,1
611,ada beberapa efek yang terjadi setelah menerima vaksin sebenarnya apa penyebab demam setelah suntik vaksin covid 1,0
612,satgas covid 19 jamin vaksin booster aman dari efek samping,1
613,vaksin booster diberikan sebagai perlindungan ekstra terhadap covid 19 yang terus bermutasi karena efek dari 2 vak,-1
614,vaksin booster disebut bisa memberikan perlindungan hingga 91 persen dari risiko perburuka,1
615,satgas covid idi jamin vaksin booster aman dari efek samping jagaprokesnvaksin indonesiasehatindonesiahebat,1
616,satgas covid 19 idi jamin vaksin booster aman dari efek samping jagaprokesnvaksin indonesiasehatindonesiahebat,1
617,satgas covid jamin vaksin booster aman dari efek samping jagaprokesnvaksin indonesiasehatindonesiahebat,1
618,meneliti efek langsung dan tidak langsung dari kepercayaan dalam memotivasi penggunaan vaksin covid 19,1
619,satgas covid idi jamin vaksin booster aman dari efek samping prokes lindungi keluarga,1
620,satgas covid jamin vaksin booster aman dari efek samping prokes lindungi keluarga,1
621,indonesia bakal resmi menjadi pasar empuk vaksin yang didukung who efek sila1 dibiar mengambang sila lain sempoy,1
622,satgas covid idi jamin vaksin booster aman dari efek samping,1
623,blackangel yg klaim obat2 td buat covid apa bukan hoax cb deh lo pikir klo sem,0
624,nakes di surabaya beberkan efek samping vaksin booster covid 19 moderna sangat dahsyat dan tak terduga,1
625,vaksin booster bisa membantu menurunkan tingkat keparahan apabila terinfeksi covid 19,0
626,vaksin knp harus dari pabrik farmasi multinasional vaksin c,0
627,punya efek proteksi wamenkes sebut ada potensi indonesia lakukan suntik vaksin covid 19 dosis keempat,0
628,satgas covid idi jamin vaksin booste aman dari efek samping tetap jaga prokes,1
629,satgas covid idi jamin vaksin booster aman dari efek samping tetap jaga prokes,1
630,satgas covid dijamin vaksin booster aman dari efek samping tetap jaga prokes,1
631,yeay sudah selesai vaksin tahap 2 cerita vaksin covid19 sinovac efek samping yang dirasakan,0
632,bulan depan babeh di vaksin covid19 smoga gaada efek sampingnya yaa beh,1
633,sore pak presiden pak kami sekeluarga ijin tidak mengikuti vaksinasi covid19 karena kami sudah menggunaka,0
634,apakah ini efek di vaksin apa manfaatnya kegagalan akan di pamer kegagalan kok di bangga2kan dr bangar aja,1
635,efek samping vaksin covid19 apa ya ada yang sudah vaksin,0
636,alhamdulillah lancar dan tanpa efek apapun vaksin covid19 vaksincovid19 vaksinsemarang semaranghebat,1
637,who menyetujui dana kompensasi bagi efek samping vaksin covax untuk covid 19 who covax vaccine covid19,0
638,klo mau kasi ke rakyat itu yg terbaik terbukti 100 bisa lindungi rakyat dr virus covid19 amp mutasi turunann,1
639,7 informasi penting tentang vaksin covid 19 dari efek samping hingga risiko tertular penyakit,1
640,jangan takut 3 efek samping ini pertanda vaksin covid 19 anda bekerja efeksamping vaksinasi covid19,-1
641,kadinkes tangerang tak ada efek samping berat usai vaksinasi covid19 vaksin sinovachalal vaks ncovid19,1
642,beberapa cara dapat dilakukan untuk mengurangi efek samping vaksin covid19 ahli penyakit dalam membagi tipnya ba,0
643,saat bok ambil keputusan yg terutama harus dipikirkan apa efek terburuk dr vaksin cob vid19 jangan liha,-1
644,perjuangan bu megawati gimana ini kok jokowi semena2 paksa amp ancam rakyat yg tdk mau divaksin dg perpres 14 20,-1
645,pemberian vaksin untuk penanganan pandemi covid 19 akan membawa dua efek yaitu efek terhadap individu dan juga efe,0
646,detiknetwork cnnindonesia beberapa cara dapat dilakukan untuk mengurangi efek samping vaksin covid19 ahli penya,0
647,kurangi efek samping vaksin covid 19 berikut sejumlah tips dari dokter spesialis penyakit dalam,0
648,saran dokter jika anda alami efek samping vaksin covid 19 gayahidup dan tahukah kamu kita,0
649,perpres vaksinasi covid 19 atur sanksi dan kompensasi bagi mereka yang mengalami kecacatan akibat vaksin covid 19,-1
650,benar sekali dipaksa klo vaksin dijamin lindung 100 amp bisa sembuhkan pasien covid19 amp pneumonia amp ba,1
651,perjuangan tolong dispaikan ke ibu megawati spy tonton video ini dan sampaikan ke pak jokowi akan efek ngeri v,-1
652,mari kita sukseskan bersama program vaksin covid19 karena ini tidak dilakukan hanya di negara kita saja namun selu,0
653,kapolres seram bagian barat sbb maluku akbp bayu tarida butar butar mengaku sehat dan tidak merasakan efek samp,1
654,2 beberapa merek vaksin covid19 lain termasuk coronavac sinovac tidak tercantum pd tabel namun memiliki efek,-1
655,apa hubungan antara vaksin covid19 dng 1 gratis 2 kejujuran penerima 3 hasil efek mohon pencerahan,1
656,tujuh pertanyaan seputar sputnikv vaksin covid19 pertama rusia berapa banyak negara yang membelinya dan apa,1
657,malam pak presiden ini ada video penelitian efek vaksin covid19 pd virus covid19 pd orang yg di vaksin,0
658,kemenkes ri tak ada yang mengalami efek samping vaksin covid 19 timesindonesia ketahananinformasi hariibu,1
659,disuntik vaksin sinovac covid 19 direktur rsud siak mengaku tidak merasa efek apa apa,0
660,disuntik vaksin covid 19 kapolres majalengka tak ada efek timesindonesia ketahananinformasi hariibu,0
661,terdapat sejumlah efek samping usai vaksinasi covid19 seperti nyeri pada tempat suntikan atau demam untuk anda y,0
662,penggunaan vaksin halal melawan pandemi c19 bersinergi dgn herbal vitamin akan efektif melawa,1
663,setiap minggu kalau ngobrol dengan ortu di indonesia selalu tidak jauh dari seputaran kesehatan dan pekerjaan teta,0
664,alhamdulilah aku tidak merasakan efek samping vaksin covid19,0
665,pemberian vaksin astrazeneca sudah mulai dilakukan lantas tahukah anda bagaimana efek samping usai vaksinasi sim,0
666,divaksin masih bisa tertular amp menularkan covid19 dan kena efek samping mending gk vaksin,1
667,dengan adanya vaksin covid19 ini diharapkan dpt mengakhiri pandemi covid19 nmn perlu di ketahui bhw vaksin covid19,0
668,kalau sudah terjadi efek samping akibat vaksin covid19 begini kompensasi uang berapapun tidak ada artinya,-1
669,juru bicara satgas penanganan covid 19 wiku adisasmito katakan pemerintah pastikan vaksin covid 19 astrazeneca d,0
670,satgas vaksin covid 19 aman digunakan dan minim efek samping,1
671,banyak orang masih skeptis terhadap vaksin covid 19 tersebut dan belum mendaftar karena mereka takut akan efek samp,-1
672,vaksin covid19 alhamdulillah setelah vaksin tidak ada efek samping berarti terasa pegel dikit aja di bekas suntik,-1
673,mui tuding enzyim babi produsen vaksin covid19 extrazeneca bantah gunakan material babi dari mana dasarnya,-1
674,uji relawan yg pakai vaksin sinovac aja sdh 95 org malah dinyatakan kena covid19 sementara vaksin ini nyata2 bebe,1
675,produsen vaksin covid19 extrazeneca membantah gunakan produk turunan babi hewan lainnya lalu dari mana dasarnya,-1
676,10 efek samping suntikan vaksin covid 19 yang tak masuk akal efeksamping vaksin covid19,0
677,pemerintahan presiden tunggu informasi who terkait efek vaksin astrazeneca bpom rekomendasikan vaksin covi,0
678,fyi guys manfaat vaksin ini dalam menghambat penyebaran virus covid19 lebih bedar dari pada efek samping,1
679,sebanyak 15 negara di eropa menangguhkan izin penggunaan vaksin astrazeneca karena adanya laporan terjadi pembekua,1
680,kalau saya percaya covid19 tapi menolak vaksin dan banyak yang seperti saya yang masih takut efek j,-1
681,efek samping vaksin sinopharm vaksincovid19 covid19ab covid19 tvri tvrinews,0
682,wanita usia kuliah mungkin memiliki risiko unik untuk efek samping menurut cdc semua kasus pembekuan darah yang,1
683,lawan pandemi jokowi pastikan vaksin covid19 minim efek samping,1
684,jokowi sampaikan vaksin covid19 minim efek samping,-1
685,covid19 vaksin inimah bukan efek vaksin yg capek tapi efek antri,-1
686,pemerintah pastikan vaksin covid19 minim efek samping jokowi lawanpandemi indonesiamaju,-1
687,pemerintah memastikan bahwa vaksin covid19 minim efek samping,-1
688,pemerintah pastikan bahwa vaksin covid19 memiliki sedikit efek samping,-1
689,pemerintah pastikan vaksin covid19 minim efek samping,-1
690,vaksin covid19 minim efek samping indonesiamaju jokowi jokowidodo,1
691,pemerintah memastikan vaksin covid19 minim efek samping jika ada keluhan masyarakat diharap lapor ke fakses terdek,-1
692,pemerintah pastikan vaksin covid19 minim efek samping jika ditemukan efek samping masyarakat diminta melaporkan k,-1
693,efek perlindungan vaksin covid 19 jangka panjang masih diragukan dosis penguat dibutuhkan,-1
694,n itu efek dari suntik vaksin lengan terasa pegal dan tubuh akan terasa lemas tapi itu aman malah suntik,1
695,efek samping vaksin covid 19 di jepara diklaim sangat minim selengkapnya klik tautan berikut ini jepara,-1
696,updateblog vaksincovid 19 proses vaksin covid 19 dan herd immunity proses vaksinasi covid 19 dan waspadai efek,1
697,studi efek samping vaksin covid 19 picu infeksi herpes covid covid19,0
698,sebagian besar produsen vaksin covid 19 terlindungi dari efek samping,1
699,sebagian orang merasakan efek samping ringan pasca vaksinasi namun bila sohib merasakan sakit yang berkepanjangan,1
700,jangan takut vaksin vaksin aman dan banyak manfaatnya salah satunya membentuk imun tubuh kita agar kebal,1
701,hai sohib sebagian orang merasakan efek samping ringan pasca vaksinasi namun bila sohib merasakan sakit yang berk,1
702,lawan rasa takutnya kak vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya t,1
703,padahal suntik vaksin itu banyak manfaatnya kak slah satunya meningkatkan imun tubuh supaya menceg,1
704,semua vaksin covid19 masih lebih besar manfaat ketimbang efek sampingnya tapi menutup adanya temuan kipi adalah t,0
705,padahal suntik vaksin itu banyak manfaatnya kak slah satunya meningkatkan imun tubuh supaya mencega,1
706,lawan rasa takutnya kak vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya tida,1
707,jungtae lawan rasa takutnya kak vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya t,1
708,pada penyuntikan dosis pertama pak firdaus tidak merasakan efek samping yang berbahaya hanya efek biasa setelah d,-1
709,nggak satire lah memang produk indonesia itu jagoan asal didukung pemerintah sama rakyat nya liat nan,-1
710,menteri pendayagunaan aparatur negara dan reformasi birokrasi panrb tjahjo kumolo berharap agar penegakan hukum y,0
711,jangan takut vaksin kak sebelum vaksin alangkah baiknya cek dlu ke dokter vaksi,-1
712,jangan takut efek samping suntik vaksin covid 19 ini bisa sembuh sendiri nusantara bersatu covid19,-1
713,kenali efek samping vaksin astrazeneca covid19 vaksin astrazeneca indoposco,0
714,laaah sini malah dikejar kejar buat divaksin pke denda segala gilanya lagi produsen vaksin lepas ta,-1
715,lawan rasa takutnya kak vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supay,1
716,akan jauh lebih baik dan aman bagi masyarakat indonesia jika membeli vaksin sputnik v covid19 dari ru,1
717,puji tuhan selesai juga kewajiban jd salah satu warga dunia vaksin covid19 ke 2 done sampai malam ini aman2x aj,1
718,efek vaksin astrazanecca itu tergantung kepada imun tubuh masing masing semua vaksin itu memang harus melalui pend,0
719,simak cara atasi efek samping setelah disuntik vaksin covid 19 covid covid19,0
720,eloklah kita hantar seorang yang positive dari negara selatan asia tu supaya dapat dijadikan ujikaji ada,1
721,tangkal hoaks efek samping vaksin covid pemprov bali optimalkan peranan banjar adat inews covid covid19,0
722,waktu awal berita mau vaksinasi covid19 banyak yg mencibir kenapa pakai sinovac ih dari cina dst dst dst setelah,1
723,fs7 roni kamu tahu gak brp lama untuk buat vaksin vaksin hiv itu sdh 40 thn blm,1
724,sementara di sisi lain vaksin sinovac yang tadinya dianggap sebelah mata karena efektivitasnya tak menyentuh gt 80,-1
725,hal ini membuat jerman prancis italia spanyol belanda dan lainnya harus menyetop proses vaksinasi astraz,-1
726,ketika itu beberapa negara di eropa melaporkan bahwa terjadi efek samping akibat vaksin astrazeneca yang meny,-1
727,miracle efek samping vaksin astrazeneca yang ada menimbulkan kematian membuat kebijakan pemerintah soal,0
728,efek samping vaksin covid 19 berbeda pada tiap orang mengapa covid covid19,0
729,beberapa makanan minuman berikut ini dipercaya dapat meredakan efek samping ringan yang muncul pasca vaksin covid19,1
730,yang sudah di vaksin covid19 mohon pencerahan nya apakah kalo lutut sakit yang kadang2 bisa bikin jalan digluk,0
731,hari ini di balaikota dki jakarta gue sudah menjalani dua kali penyuntikan vaksin covid19 thanks to god ga ada e,1
732,sinovac disebut sebagai vaksin covid 19 yang efektif ahli who ungkap informasi efek samping masih kurang,1
733,jeritanrakyat berita beritanasional teknologi kesehatan covid19 vaksin astrazeneca,0
734,melalui tahapan pengembangan amp pengujian vaksin yang lengkap efek samping yang berat dapat terlebih dahulu terdete,1
735,ayo vaksin jangan ragu vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh sup,1
736,coba ivermectin obat cacing u mencegah amp obati covid19 sdh dibuktikan dokter2 di dunia amp indonesia ga ada efek sa,0
737,so menurut utk rawat pasien covid19 pake apa remdesivir avigan lagi bukan nya remdesivir,0
738,wna vaksin utk kebal atau meminimalisir efek covid19 indonesia vaksin biar bisa tarik bansos dan urus adm negara,1
739,tak rasakan efek samping usai disuntik bukan berarti vaksin tidak bekerja vaccinated,-1
740,ngantuk dan pegel di hari pertama vaksin demam di hari ke2 dan ke3 flu dan anosmia di hari ke4 hari ini hari ke,1
741,ayo vaksin jangan ragu vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya tida,1
742,efek vaksin lebih mudah disembuhkan daripada efek terinfeksi covid19 ayo vaksinasi jangan takut,-1
743,namanya sudah di vaksin covid19 means body sudah dimasukin virus matik dilemahin otomatis kalo di pcr yak pos,1
744,menurut gw reaksi bangsatiro wajar make sense kan sel,1
745,ya itu hak anda mau cap buruk juga saya mah nggak ngelarang soal vaksin banyak yg meninggal mah buka,1
746,mau nanya serius neh tolong bantu jawab ya seberapa perlunya vaksin covid 19 bagi kalian trus efek nya lebih byk,1
747,setelah disuntik anda diarahkan ke meja observasi amp pencatatan hasil di meja tsb petugas meminta anda utk menungg,0
748,berarti vaksin covid19 tuh keren iya tau lo masih bisa kena cumaaaaa ni cuma yaaa efek yang lo rasain ga bakal s,1
749,awalnya takut ada efek samping ratusan warga mulai ikut vaksin beritajemberterkini,1
750,kayaknya orang2 pada bingung akan efek samping vaksin covid19 dan siapa aja yg bisa dapet vaksin aku udah dapet v,-1
751,hari kedua setelah vaksin astrazeneca hampir tidak ada efek apa2 hanya sedikit ngilu di bagian suntikan badan ma,-1
752,apakah pemerintah bertanggungjawab jika pasca vaksinasi masal ada sesuatu yg timbul dari efek ja,1
753,ayo vaksin lawan rasa takutny vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supa,1
754,betul ada efek samping dari vaksin bahkan mungkin ada yg sampai meninggal itu semua ga membenarkan argumen lu kalo,1
755,new but old vaccine is coming novavax vaksin subunit teknologi vaksin lama untuk hepatitis b dan flu memberik,1
756,koko28 dok ijin share informasi utk kelompok masyarakat yg tdk bisa diberi vaksin sinovac krn kondisi sbb d,-1
757,vaksin kita sebenarnya efektif ga sih tdk ada keterbukaan di pusat jd efek kebingungan di daerah,1
758,alhamdulillah sudah selesai vaksin dosis tahap ke 2 dan berjalan lancar tidak ada efek samping sama sekali ayo ber,-1
759,sridiana 3va dugaan sy itu bukan untuk prevent terhadap virus covid19 tapi prevent dari efek samping,0
760,2 x 24 jam setelah di suntik vaksin covid19 efek gak enak badan atau apapun juga tidak ada sama sekali kayak,0
761,berikut 5 cara ampuh mencegah efek samping setelah vaksin covid19 bila bermanfaat silahkan like and share ya t,1
762,10 efek samping vaksin covid 19 astrazeneca pfizer dan moderna yang sering dialami peserta vaksinasi,1
763,vaksin covid 19 dapat menyebabkan efek samping ringan setelah dosis pertama atau kedua yuk ketahui efek yang pali,1
764,apakah kamu akan segera menerima vaksin covid19 menurut ini adalah beberapa efek samping setelah menerim,0
765,24 jam setelah di suntik vaksin covid19 efek gak enak badan atau apapun tidak ada sama sekali apa gw salah su,-1
766,jeritanrakyat berita beritanasional teknologi kesehatan covid19 vaksin vaksinasi,0
767,ayo vaksin jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya tidak,-1
768,ayo vaksin jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya t,-1
769,vaksin covid19 gratis di puskesmas jagakarsa 5 menit yg lalu kita liat efek hari hari berikutnya salam sehat,1
770,nuna ayo vaksin jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan,-1
771,yang udah di vaksin covid19 sharing dong gimana efek sampingnya dan habis di vaksin disarankan konsumsi apaa,0
772,padahal kebijakan tadi buat ngelindungin mereka juga ntar giliran ada yg udah nekat dateng ke faskes sentra vaksin,-1
773,ayo vaksin jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya,-1
774,tenang ka vaksin az sudah teruji aman dan halal dan jg vaksin banyak manfaatnya salah satunya mening,1
775,yuk vaksin yang belum vaksin tidak menjamin kebal covid19 tapi setidaknya meringankan efek kalau kena covid19,-1
776,ngulang om ga disarankan beda brand krn blm tau efek sampingnya krn masing2 vaks,0
777,c kami gak ikut vaksin takut sama efek sampingnya kayak yang lu alamin mat kalo sakit gitu kan gak bisa kerja,-1
778,ayo vaksin kak jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh sup,-1
779,ayo jangan takut vaksin sebelum vaksin alang kah baiknya istirahat yang cukup supaya tubuh kembali fit,1
780,ayo vaksin kak jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh s,-1
781,sejauh ini gak ada gejala apa apa dan jangan sampe ada efek setelahnya buat yg belum terus ada kesempatan buat v,1
782,semua merk vaksin covid19 tidak ada efek samping bikin kaya dan ganteng,1
783,laporan studi mengindikasikan bukan hanya vaksin pfizer dan az yg efektif tanggal covid 19 berat terhadap,1
784,ayo vaksin kak jangan takut vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh,-1
785,lawan rasa takutnya vaksin banyak manfaatnya salah satunya meningkatkan imun tubuh supaya tidak mudah,1
786,mohon maaf dokter untuk panduan penanganan pembekuan darah karena efek samping vaksin covid19 dari astra zeneca a,-1
787,ayo vaksin kak vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh supaya tidak mudah,1
788,rencana desain ulang vaksin adenovirus untuk hindarkan efek samping covid19 management,0
789,hingar bingar vaksin efek covid19 marak bisnis,0
790,ayo kak lawan rasa takutnya suntik vaksin engga sakit kok malah suntik vaksin banyak manfaatnya salah,-1
791,lawan rasa takutnya kak vaksin banyak manfaatnya kok salah satunya meningkatkan imun tubuh sup,1
792,itu dikarenakan oleh ada penyakit bawaan yang seharusnya tidak boleh suntik vaksin covi,0
793,ntah kenapa excited sekali besok vaksin tapi vaksin efek sampingnya gini bla bla ya anda belom pernah di karant,1
794,jadi gini covid19 bahaya makanya kita semua menghindarinya dengan menjalankan prokes vaksin bisa menjadi,-1
795,biasanya tubuh setelah menerima vaksin covid19 akan mengalami efek samping namun setiap org mengalami efek samping,-1
796,jangan termakan hoax ini fakta ilmiahnya,0
797,ada atau tidaknya efek samping bukan ukuran efektivitas,-1
798,salah satunya ada pengaruh hormon,0
799,link fakta,0
800,jangan takut covid19 sudah ada vaksin yang teruji ampuh dalam mengurangi efek dari covid19 mari ikut vaksinasi unt,0
801,vaksin meminimalisir efek jika kena covid19 ky ortu kawanku ortunya kena covid bpknya cuma meriang,1
802,nadia jg menjelaskan efek perlindungan terhadap pasien covid 19 yang sudah mendapat vaksinasi covid19 dosis lengkap,1
803,kebas meriang lumpuh bahkan kematian krn efek vaksin itu tanda kasih sayang allah yang rahman rahim ag,0
804,msh bnyk yg ggal paham ttg vaksin dikiranya kalo vaksin tuh bakal kebal dr kolorna pdhl inti a tuh kalo kena covi,1
805,efek hoak banyak warga takut vaksin dan banyak yg mempertanyakan setelah vaksin kok masih kena covid19 perlu arah,1
806,maf aku masih baru aj vaksin sebulan lalu dan besok tanggal 4 kembali vaksin dan efek yg aku alami adalah banyak,1
807,coba dong yang sudah vaksin sinovac dan penyintas covid19 efek sampingnya masih bisa dibawa kerja ga,0
808,efek samping vaksin covid19 mematikanjuga,-1
809,mengenai vaksin yg mana yg menjadikan pasien covid19 gejalanya lebih ringan sa perhatikan sama saja mau merk a b,0
810,arif sakit apa apakah karena covid19 jika di vaksin pake vaksin apa yg di gaungkan kan jika sudah melakukan,-1
811,vaksin gratis bagi masyarakat indonesia mari kita ikut vaksinasi guna memerangi jahatnya covid19 ppkm perkuat im,-1
812,efek dari vaksin covid19 masing2 org beda2 ya anakku yg cow2 g ngerasa apa2 sy dan si cantik ngerasa sdikit pus,-1
813,003 faktanya pemberian vaksin covid19 pertama kalinya dilakukan presiden artinya 1 tdk ada kepercayaan p,1
814,pernah liat perbedaan orang yang sebelum vaksin cacar dan sesudah vaksin cacar habis vaksin beberapa tetap kena kan,0
815,pasca vaksin ke 1 krn gejalanya seperti covid19 istri saya nakes minta saya diswab antigen dan sa,0
816,bagaimana efek vaksin covid19 pada penderita rhinitis alergi dan asma si penakut jarum ikut vaksin by wanda saf,0
817,halo alhamdulillah udah komplit dan masih hidup satu satunya efek yang ku alami setelah vaksin co,1
818,semuanya pasti kwatir cemas diliputi perasaan takut bila di masa mendatang ada efek samping jangka panjang,0
819,bahaya bahaya vaksin covid 19 a thread thread ini kumpulan bukti bukti bahaya efek samping dari vaksin covid hi,0
820,ku vaksin az dosis 1 efek badan kayak abis digebukin bg berlangsung slama 3 harian stelahnya smpe sa,0
821,uda vaksin 1 di minggu kemarin alhamdulillah dari setelah vaksin sampe detik ini ga ada efek,0
822,vaksin 2x sinovac bulan april efek cm pegal aja bulan lalu 3x kontak erat sama 3 kelompok yg ternya,-1
823,vaksin yang berisi virus yang sudah dimatikan sebenaranya sudah ada dan digunakan lebih dari 50tahun untuk ibu hami,1
824,nusantara darmawati terlalu kejam bicaranya menghasud menakuti masyarakat yg akan vaksin justru leb,-1
825,seyogyanta utk case sprti ini hrus diperhatikan jdi jgn hanya terus gencar vaksin aman vaksin aman jika ad efek s,1
826,gaza emang siapa sih kapasitas nya mata nya buta apa rabun,-1
827,program vaksinasi covid19 secara masal tahap 1 ke tahap 2 jika data amp pelaksanaan terlambat bagaima,-1
828,program vaksinasi covid19 secara masal tahap 1 apakah sinkronisasi data pasien covid19 secara masal tahap 2 pela,0
829,peneliti vaksin covid 19 zhifei jaga efek terhadap varian delta,0
830,ahli ahli vaksin amp kesehatan serta epidemiologi harus bicara amp mensosialisasikan bagaimana efek samping oleh,0
831,habis vaksin covid19 semoga gak ada efek samping negatip,1
832,seks psca dpt vaksin covid19 tdk d anjurkan krn seks aktivitas yg membuang bnyak energi trus efek ln,-1
833,udah bukan masanya bang cuma lagi muak aja ama skema covid19 dan bisnis vaksin yg efek domino nya terlalu melebar,-1
834,6 fakta vaksin pfizer biontech dari efikasi 100 persen hingga efek sa via,0
835,jangan lah terjadi kematian masal pasca vaksinasi covid19 setahun dua tahun atau 5 tahun mendatang akibat d,-1
836,herd imunity tidak lantas gebyah uyah semua rakyatnya disuntikin vaksin covid19 yg terus2san masih ber mutasi,0
837,alasan rakyat mau di vaksin cuma ad 2 loh 1 utk meminimalisir efek jk terpapar covid19 menjaga imun tubuh 2,0
838,kelebihan dan efek samping vaksin covid 19 pfizer efikasi hingga 100 persen google,0
839,mengapa kok tiba tiba manusia tergantung vaksin covid19 separah apa imunitas alamiah manusia tidak lagi mampu,-1
840,banyak yg kurang awam masalah ini coba di cam kan adanya vaksin itu untuk mengurangi efek sakit jika tertular covi,-1
841,efek vaksin covid19 setelah 10 thn kemudia seramm saya membayangkan nya,-1
842,mau tau konspirasi yg sebenarnya mereka menciptakan berita hoax agar kalian tidak percaya covid dan berakhir den,1
843,ahli ahli kesehatan amp ahli epidemiologi harusnya bicara apa dampaknya jika vaksinasi covid19 secara masal di,0
844,vaksinasi vaksincovid19 efeksampingvaksin covid19 cara atasi efek samping vaksin covid 19 yang mungkin muncu,0
845,mengenal sindrom guillain barre disebut sebagai efek samping vaksin covid 19 johnson amp johnson,0
846,jangan pernah coba coba mempermainkan nyawa umat manusia vaksinasi covid19 harus tepat waktu diantara ta,0
847,betul gw pun ud vaksin 2x dan smpe skg aman jd ga peduli isu apapun yg rame ttep jalanin vaksinas,1
848,izin jawab ya vaksin itu emang bahannya adalah virus yg sudah mati dijinakkan gunanya,-1
849,inilah kegilaan yg bener bener gila akibat kartu vaksin covid19 untuk segala urusan kalau,-1
850,secara teknologi vaksin nusantara ini sangat bagus karena membuat vaksin menjadi individual sehingga mengurangi te,1
851,data uji klinik fase 3 bpom menunjukkan efikasi vaksin covid19 sputnik v sebesar 91 6 persen seperti apa efek sam,0
852,ditengah tengah pandemi covid19 yg ber efek multi dimensi diantaranya yg paling besar adalah ekonomi artinya,0
